port,service_name,banner_text,os_fingerprint,vuln_score
80,Web/HTTP,Vulnerable component matching CVE-2012-1860 EPSS 0.1296,Linux,1.3
80,Web/HTTP,Vulnerable component matching CVE-2018-8389 EPSS 0.2865,Linux,2.86
80,Web/HTTP,Vulnerable component matching CVE-2021-30615 EPSS 0.0559,Linux,0.56
80,Web/HTTP,Vulnerable component matching CVE-2013-4149 EPSS 0.0526,Linux,0.53
80,Web/HTTP,Vulnerable component matching CVE-2010-3000 EPSS 0.0750,Linux,0.75
80,Web/HTTP,Vulnerable component matching CVE-2023-38925 EPSS 0.1524,Linux,1.52
80,Web/HTTP,Vulnerable component matching CVE-2024-20440 EPSS 0.5190,Linux,5.19
80,Web/HTTP,Vulnerable component matching CVE-2016-0792 EPSS 0.8326,Linux,8.33
80,Web/HTTP,Vulnerable component matching CVE-2006-1236 EPSS 0.2740,Linux,2.74
80,Web/HTTP,Vulnerable component matching CVE-2018-2894 EPSS 0.5022,Linux,5.02
80,Web/HTTP,Vulnerable component matching CVE-2006-7196 EPSS 0.7217,Linux,7.22
80,Web/HTTP,Vulnerable component matching CVE-2016-7298 EPSS 0.2261,Linux,2.26
80,Web/HTTP,Vulnerable component matching CVE-2000-1014 EPSS 0.1151,Linux,1.15
80,Web/HTTP,Vulnerable component matching CVE-2016-6305 EPSS 0.1600,Linux,1.6
80,Web/HTTP,Vulnerable component matching CVE-2010-3332 EPSS 0.6748,Linux,6.75
80,Web/HTTP,Vulnerable component matching CVE-2024-28027 EPSS 0.0746,Linux,0.75
80,Web/HTTP,Vulnerable component matching CVE-2012-2024 EPSS 0.0538,Linux,0.54
80,Web/HTTP,Vulnerable component matching CVE-2019-0779 EPSS 0.0787,Linux,0.79
80,Web/HTTP,Vulnerable component matching CVE-2002-1145 EPSS 0.0834,Linux,0.83
80,Web/HTTP,Vulnerable component matching CVE-2020-7168 EPSS 0.0699,Linux,0.7
80,Web/HTTP,Vulnerable component matching CVE-2001-0991 EPSS 0.0710,Linux,0.71
80,Web/HTTP,Vulnerable component matching CVE-2018-3758 EPSS 0.2745,Linux,2.75
80,Web/HTTP,Vulnerable component matching CVE-2009-3845 EPSS 0.2195,Linux,2.2
80,Web/HTTP,Vulnerable component matching CVE-2001-0775 EPSS 0.1634,Linux,1.63
80,Web/HTTP,Vulnerable component matching CVE-2012-0840 EPSS 0.4335,Linux,4.33
80,Web/HTTP,Vulnerable component matching CVE-2022-1707 EPSS 0.8983,Linux,8.98
80,Web/HTTP,Vulnerable component matching CVE-2012-0392 EPSS 0.9753,Linux,9.75
80,Web/HTTP,Vulnerable component matching CVE-2020-10683 EPSS 0.0727,Linux,0.73
80,Web/HTTP,Vulnerable component matching CVE-2013-3338 EPSS 0.0558,Linux,0.56
80,Web/HTTP,Vulnerable component matching CVE-2005-2507 EPSS 0.0618,Linux,0.62
80,Web/HTTP,Vulnerable component matching CVE-2008-4548 EPSS 0.0603,Linux,0.6
80,Web/HTTP,Vulnerable component matching CVE-2016-4073 EPSS 0.0729,Linux,0.73
80,Web/HTTP,Vulnerable component matching CVE-2022-21820 EPSS 0.1651,Linux,1.65
80,Web/HTTP,Vulnerable component matching CVE-2006-5273 EPSS 0.0633,Linux,0.63
80,Web/HTTP,Vulnerable component matching CVE-2006-4901 EPSS 0.1096,Linux,1.1
80,Web/HTTP,Vulnerable component matching CVE-2010-3139 EPSS 0.2350,Linux,2.35
80,Web/HTTP,Vulnerable component matching CVE-2018-14007 EPSS 0.5615,Linux,5.61
80,Web/HTTP,Vulnerable component matching CVE-2014-0274 EPSS 0.2354,Linux,2.35
80,Web/HTTP,Vulnerable component matching CVE-2024-23897 EPSS 1.0000,Linux,10.0
80,Web/HTTP,Vulnerable component matching CVE-2006-5850 EPSS 0.0728,Linux,0.73
80,Web/HTTP,Vulnerable component matching CVE-2024-24329 EPSS 0.0617,Linux,0.62
80,Web/HTTP,Vulnerable component matching CVE-2015-2780 EPSS 0.1514,Linux,1.51
80,Web/HTTP,Vulnerable component matching CVE-2023-22047 EPSS 0.7698,Linux,7.7
80,Web/HTTP,Vulnerable component matching CVE-2010-3456 EPSS 0.0761,Linux,0.76
80,Web/HTTP,Vulnerable component matching CVE-2025-2611 EPSS 0.0599,Linux,0.6
80,Web/HTTP,Vulnerable component matching CVE-2020-1036 EPSS 0.0619,Linux,0.62
80,Web/HTTP,Vulnerable component matching CVE-2015-6721 EPSS 0.0643,Linux,0.64
80,Web/HTTP,Vulnerable component matching CVE-2001-0658 EPSS 0.1421,Linux,1.42
80,Web/HTTP,Vulnerable component matching CVE-2023-27394 EPSS 0.1757,Linux,1.76
80,Web/HTTP,Vulnerable component matching CVE-2015-2473 EPSS 0.2527,Linux,2.53
80,Web/HTTP,Vulnerable component matching CVE-2020-8982 EPSS 0.2715,Linux,2.71
80,Web/HTTP,Vulnerable component matching CVE-2016-2086 EPSS 0.0626,Linux,0.63
80,Web/HTTP,Vulnerable component matching CVE-2025-50989 EPSS 0.0798,Linux,0.8
80,Web/HTTP,Vulnerable component matching CVE-2013-4799 EPSS 0.0825,Linux,0.82
80,Web/HTTP,Vulnerable component matching CVE-2011-0627 EPSS 0.0511,Linux,0.51
80,Web/HTTP,Vulnerable component matching CVE-2019-3922 EPSS 0.0524,Linux,0.52
80,Web/HTTP,Vulnerable component matching CVE-2010-4755 EPSS 0.0779,Linux,0.78
80,Web/HTTP,Vulnerable component matching CVE-2020-10977 EPSS 0.4274,Linux,4.27
80,Web/HTTP,Vulnerable component matching CVE-2020-36287 EPSS 0.0895,Linux,0.9
80,Web/HTTP,Vulnerable component matching CVE-2012-1667 EPSS 0.1341,Linux,1.34
80,Web/HTTP,Vulnerable component matching CVE-2021-4045 EPSS 0.7238,Linux,7.24
80,Web/HTTP,Vulnerable component matching CVE-2013-1451 EPSS 0.2038,Linux,2.04
80,Web/HTTP,Vulnerable component matching CVE-2026-32746 EPSS 0.2367,Linux,2.37
80,Web/HTTP,Vulnerable component matching CVE-2018-0825 EPSS 0.1648,Linux,1.65
80,Web/HTTP,Vulnerable component matching CVE-2017-7237 EPSS 0.0672,Linux,0.67
80,Web/HTTP,Vulnerable component matching CVE-2006-1306 EPSS 0.0928,Linux,0.93
80,Web/HTTP,Vulnerable component matching CVE-2018-4020 EPSS 0.4872,Linux,4.87
80,Web/HTTP,Vulnerable component matching CVE-2025-4454 EPSS 0.0653,Linux,0.65
80,Web/HTTP,Vulnerable component matching CVE-2008-0081 EPSS 0.5791,Linux,5.79
80,Web/HTTP,Vulnerable component matching CVE-2010-2068 EPSS 0.1600,Linux,1.6
80,Web/HTTP,Vulnerable component matching CVE-2024-5016 EPSS 0.2237,Linux,2.24
80,Web/HTTP,Vulnerable component matching CVE-2022-4450 EPSS 0.2044,Linux,2.04
80,Web/HTTP,Vulnerable component matching CVE-2008-4769 EPSS 0.0897,Linux,0.9
80,Web/HTTP,Vulnerable component matching CVE-2018-11763 EPSS 0.5100,Linux,5.1
80,Web/HTTP,Vulnerable component matching CVE-2019-9871 EPSS 0.0581,Linux,0.58
80,Web/HTTP,Vulnerable component matching CVE-2005-1985 EPSS 0.3730,Linux,3.73
80,Web/HTTP,Vulnerable component matching CVE-1999-1553 EPSS 0.0598,Linux,0.6
80,Web/HTTP,Vulnerable component matching CVE-2016-3374 EPSS 0.2585,Linux,2.58
80,Web/HTTP,Vulnerable component matching CVE-2022-29142 EPSS 0.0524,Linux,0.52
80,Web/HTTP,Vulnerable component matching CVE-2026-19478 EPSS 0.0600,Linux,0.6
80,Web/HTTP,Vulnerable component matching CVE-2020-12695 EPSS 0.1519,Linux,1.52
80,Web/HTTP,Vulnerable component matching CVE-2017-8609 EPSS 0.0889,Linux,0.89
80,Web/HTTP,Vulnerable component matching CVE-2019-5138 EPSS 0.0515,Linux,0.52
80,Web/HTTP,Vulnerable component matching CVE-2005-4095 EPSS 0.0847,Linux,0.85
80,Web/HTTP,Vulnerable component matching CVE-2014-1531 EPSS 0.0561,Linux,0.56
80,Web/HTTP,Vulnerable component matching CVE-2016-2572 EPSS 0.1015,Linux,1.02
80,Web/HTTP,Vulnerable component matching CVE-2004-0751 EPSS 0.7231,Linux,7.23
80,Web/HTTP,Vulnerable component matching CVE-2025-68645 EPSS 0.4937,Linux,4.94
80,Web/HTTP,Vulnerable component matching CVE-2006-1993 EPSS 0.5400,Linux,5.4
80,Web/HTTP,Vulnerable component matching CVE-2024-30279 EPSS 0.0593,Linux,0.59
80,Web/HTTP,Vulnerable component matching CVE-2023-34051 EPSS 0.4467,Linux,4.47
80,Web/HTTP,Vulnerable component matching CVE-2016-7644 EPSS 0.0676,Linux,0.68
80,Web/HTTP,Vulnerable component matching CVE-2016-0755 EPSS 0.0933,Linux,0.93
80,Web/HTTP,Vulnerable component matching CVE-2018-4908 EPSS 0.1079,Linux,1.08
80,Web/HTTP,Vulnerable component matching CVE-2025-15139 EPSS 0.1332,Linux,1.33
80,Web/HTTP,Vulnerable component matching CVE-2021-3355 EPSS 0.0725,Linux,0.72
80,Web/HTTP,Vulnerable component matching CVE-2012-2976 EPSS 0.0535,Linux,0.54
80,Web/HTTP,Vulnerable component matching CVE-2019-6341 EPSS 0.1219,Linux,1.22
80,Web/HTTP,Vulnerable component matching CVE-2016-1524 EPSS 0.9410,Linux,9.41
80,Web/HTTP,Vulnerable component matching CVE-2014-7898 EPSS 0.1035,Linux,1.03
80,Web/HTTP,Vulnerable component matching CVE-2002-0272 EPSS 0.0548,Linux,0.55
80,Web/HTTP,Vulnerable component matching CVE-2013-6801 EPSS 0.1443,Linux,1.44
80,Web/HTTP,Vulnerable component matching CVE-2013-5599 EPSS 0.0519,Linux,0.52
80,Web/HTTP,Vulnerable component matching CVE-2025-50286 EPSS 0.0932,Linux,0.93
80,Web/HTTP,Vulnerable component matching CVE-2019-1636 EPSS 0.4689,Linux,4.69
80,Web/HTTP,Vulnerable component matching CVE-2020-8174 EPSS 0.0765,Linux,0.76
80,Web/HTTP,Vulnerable component matching CVE-2014-9734 EPSS 0.2063,Linux,2.06
80,Web/HTTP,Vulnerable component matching CVE-2012-2089 EPSS 0.0978,Linux,0.98
80,Web/HTTP,Vulnerable component matching CVE-2022-29805 EPSS 0.2742,Linux,2.74
80,Web/HTTP,Vulnerable component matching CVE-2019-13640 EPSS 0.0791,Linux,0.79
80,Web/HTTP,Vulnerable component matching CVE-2006-3876 EPSS 0.1142,Linux,1.14
80,Web/HTTP,Vulnerable component matching CVE-2023-32046 EPSS 0.1005,Linux,1.0
80,Web/HTTP,Vulnerable component matching CVE-2018-0127 EPSS 0.7748,Linux,7.75
80,Web/HTTP,Vulnerable component matching CVE-2019-12562 EPSS 0.0617,Linux,0.62
80,Web/HTTP,Vulnerable component matching CVE-2017-12535 EPSS 0.0561,Linux,0.56
80,Web/HTTP,Vulnerable component matching CVE-2019-13237 EPSS 0.0735,Linux,0.73
80,Web/HTTP,Vulnerable component matching CVE-2018-5353 EPSS 0.1115,Linux,1.11
80,Web/HTTP,Vulnerable component matching CVE-2024-0920 EPSS 0.0865,Linux,0.86
80,Web/HTTP,Vulnerable component matching CVE-2007-0041 EPSS 0.3067,Linux,3.07
80,Web/HTTP,Vulnerable component matching CVE-2014-1808 EPSS 0.1009,Linux,1.01
80,Web/HTTP,Vulnerable component matching CVE-2021-35244 EPSS 0.0577,Linux,0.58
80,Web/HTTP,Vulnerable component matching CVE-2020-14750 EPSS 0.9927,Linux,9.93
80,Web/HTTP,Vulnerable component matching CVE-2017-16082 EPSS 0.1052,Linux,1.05
80,Web/HTTP,Vulnerable component matching CVE-2016-3294 EPSS 0.1424,Linux,1.42
80,Web/HTTP,Vulnerable component matching CVE-2019-16453 EPSS 0.0601,Linux,0.6
80,Web/HTTP,Vulnerable component matching CVE-2018-7756 EPSS 0.6074,Linux,6.07
80,Web/HTTP,Vulnerable component matching CVE-2015-1579 EPSS 0.2205,Linux,2.21
80,Web/HTTP,Vulnerable component matching CVE-2007-3167 EPSS 0.0612,Linux,0.61
80,Web/HTTP,Vulnerable component matching CVE-2026-21445 EPSS 0.3371,Linux,3.37
80,Web/HTTP,Vulnerable component matching CVE-2019-7192 EPSS 0.8821,Linux,8.82
80,Web/HTTP,Vulnerable component matching CVE-2023-36212 EPSS 0.2579,Linux,2.58
80,Web/HTTP,Vulnerable component matching CVE-2006-1591 EPSS 0.0704,Linux,0.7
80,Web/HTTP,Vulnerable component matching CVE-2019-8074 EPSS 0.1886,Linux,1.89
80,Web/HTTP,Vulnerable component matching CVE-2018-8245 EPSS 0.1641,Linux,1.64
80,Web/HTTP,Vulnerable component matching CVE-2018-12773 EPSS 0.0855,Linux,0.86
80,Web/HTTP,Vulnerable component matching CVE-2016-3551 EPSS 0.0550,Linux,0.55
80,Web/HTTP,Vulnerable component matching CVE-2007-4186 EPSS 0.0580,Linux,0.58
80,Web/HTTP,Vulnerable component matching CVE-2009-0263 EPSS 0.1674,Linux,1.67
80,Web/HTTP,Vulnerable component matching CVE-2022-41701 EPSS 0.1111,Linux,1.11
80,Web/HTTP,Vulnerable component matching CVE-2007-4718 EPSS 0.0748,Linux,0.75
80,Web/HTTP,Vulnerable component matching CVE-2025-11303 EPSS 0.0680,Linux,0.68
80,Web/HTTP,Vulnerable component matching CVE-2019-0748 EPSS 0.1369,Linux,1.37
80,Web/HTTP,Vulnerable component matching CVE-2008-0234 EPSS 0.1240,Linux,1.24
80,Web/HTTP,Vulnerable component matching CVE-2024-30085 EPSS 0.1432,Linux,1.43
80,Web/HTTP,Vulnerable component matching CVE-2007-3027 EPSS 0.3490,Linux,3.49
80,Web/HTTP,Vulnerable component matching CVE-2005-3450 EPSS 0.0514,Linux,0.51
80,Web/HTTP,Vulnerable component matching CVE-2006-2142 EPSS 0.0792,Linux,0.79
80,Web/HTTP,Vulnerable component matching CVE-2025-53772 EPSS 0.2240,Linux,2.24
80,Web/HTTP,Vulnerable component matching CVE-2020-14209 EPSS 0.2748,Linux,2.75
80,Web/HTTP,Vulnerable component matching CVE-2021-46319 EPSS 0.0657,Linux,0.66
80,Web/HTTP,Vulnerable component matching CVE-2004-2445 EPSS 0.0843,Linux,0.84
80,Web/HTTP,Vulnerable component matching CVE-2017-6639 EPSS 0.3539,Linux,3.54
80,Web/HTTP,Vulnerable component matching CVE-2015-0041 EPSS 0.1552,Linux,1.55
80,Web/HTTP,Vulnerable component matching CVE-2024-30044 EPSS 0.8399,Linux,8.4
80,Web/HTTP,Vulnerable component matching CVE-2007-1997 EPSS 0.0541,Linux,0.54
80,Web/HTTP,Vulnerable component matching CVE-2002-2250 EPSS 0.0772,Linux,0.77
80,Web/HTTP,Vulnerable component matching CVE-2020-26806 EPSS 0.0597,Linux,0.6
80,Web/HTTP,Vulnerable component matching CVE-2025-9585 EPSS 0.0508,Linux,0.51
80,Web/HTTP,Vulnerable component matching CVE-2012-6664 EPSS 0.2954,Linux,2.95
80,Web/HTTP,Vulnerable component matching CVE-2020-16040 EPSS 0.9960,Linux,9.96
80,Web/HTTP,Vulnerable component matching CVE-2004-1456 EPSS 0.1399,Linux,1.4
80,Web/HTTP,Vulnerable component matching CVE-2024-2878 EPSS 0.1926,Linux,1.93
80,Web/HTTP,Vulnerable component matching CVE-2007-5728 EPSS 0.1464,Linux,1.46
80,Web/HTTP,Vulnerable component matching CVE-2016-1755 EPSS 0.0514,Linux,0.51
80,Web/HTTP,Vulnerable component matching CVE-2019-12585 EPSS 0.0503,Linux,0.5
80,Web/HTTP,Vulnerable component matching CVE-2019-13577 EPSS 0.2440,Linux,2.44
80,Web/HTTP,Vulnerable component matching CVE-2019-1010238 EPSS 0.0627,Linux,0.63
80,Web/HTTP,Vulnerable component matching CVE-2019-11577 EPSS 0.5310,Linux,5.31
80,Web/HTTP,Vulnerable component matching CVE-2022-35620 EPSS 0.3193,Linux,3.19
80,Web/HTTP,Vulnerable component matching CVE-2010-1623 EPSS 0.2017,Linux,2.02
80,Web/HTTP,Vulnerable component matching CVE-2014-1493 EPSS 0.0810,Linux,0.81
80,Web/HTTP,Vulnerable component matching CVE-2007-2863 EPSS 0.2341,Linux,2.34
80,Web/HTTP,Vulnerable component matching CVE-2020-24430 EPSS 0.1867,Linux,1.87
80,Web/HTTP,Vulnerable component matching CVE-2012-3963 EPSS 0.0595,Linux,0.59
80,Web/HTTP,Vulnerable component matching CVE-2018-1301 EPSS 0.1526,Linux,1.53
80,Web/HTTP,Vulnerable component matching CVE-2010-0733 EPSS 0.0690,Linux,0.69
80,Web/HTTP,Vulnerable component matching CVE-2025-41115 EPSS 0.1879,Linux,1.88
80,Web/HTTP,Vulnerable component matching CVE-2020-13117 EPSS 0.6879,Linux,6.88
80,Web/HTTP,Vulnerable component matching CVE-1999-1241 EPSS 0.1442,Linux,1.44
80,Web/HTTP,Vulnerable component matching CVE-2008-5572 EPSS 0.0739,Linux,0.74
80,Web/HTTP,Vulnerable component matching CVE-2024-23108 EPSS 0.7837,Linux,7.84
80,Web/HTTP,Vulnerable component matching CVE-2021-41773 EPSS 0.9999,Linux,10.0
80,Web/HTTP,Vulnerable component matching CVE-2016-3240 EPSS 0.1385,Linux,1.38
80,Web/HTTP,Vulnerable component matching CVE-2017-0247 EPSS 0.1691,Linux,1.69
80,Web/HTTP,Vulnerable component matching CVE-2015-1759 EPSS 0.1641,Linux,1.64
80,Web/HTTP,Vulnerable component matching CVE-1999-0449 EPSS 0.4953,Linux,4.95
80,Web/HTTP,Vulnerable component matching CVE-2013-1481 EPSS 0.0755,Linux,0.76
80,Web/HTTP,Vulnerable component matching CVE-2016-6961 EPSS 0.0581,Linux,0.58
80,Web/HTTP,Vulnerable component matching CVE-2001-0563 EPSS 0.0698,Linux,0.7
80,Web/HTTP,Vulnerable component matching CVE-2002-0489 EPSS 0.0583,Linux,0.58
80,Web/HTTP,Vulnerable component matching CVE-2019-9740 EPSS 0.0533,Linux,0.53
80,Web/HTTP,Vulnerable component matching CVE-2020-20300 EPSS 0.0875,Linux,0.88
80,Web/HTTP,Vulnerable component matching CVE-2013-5045 EPSS 0.1739,Linux,1.74
80,Web/HTTP,Vulnerable component matching CVE-2011-1960 EPSS 0.1760,Linux,1.76
80,Web/HTTP,Vulnerable component matching CVE-2022-21662 EPSS 0.6453,Linux,6.45
80,Web/HTTP,Vulnerable component matching CVE-2018-20783 EPSS 0.0566,Linux,0.57
80,Web/HTTP,Vulnerable component matching CVE-2011-1869 EPSS 0.1029,Linux,1.03
80,Web/HTTP,Vulnerable component matching CVE-2021-27320 EPSS 0.0930,Linux,0.93
80,Web/HTTP,Vulnerable component matching CVE-2006-4695 EPSS 0.4014,Linux,4.01
80,Web/HTTP,Vulnerable component matching CVE-2020-7774 EPSS 0.6938,Linux,6.94
80,Web/HTTP,Vulnerable component matching CVE-2006-3317 EPSS 0.1709,Linux,1.71
80,Web/HTTP,Vulnerable component matching CVE-2007-3762 EPSS 0.0551,Linux,0.55
80,Web/HTTP,Vulnerable component matching CVE-2009-1378 EPSS 0.1275,Linux,1.27
80,Web/HTTP,Vulnerable component matching CVE-2014-8949 EPSS 0.0751,Linux,0.75
80,Web/HTTP,Vulnerable component matching CVE-2018-1999002 EPSS 0.8664,Linux,8.66
80,Web/HTTP,Vulnerable component matching CVE-2004-2086 EPSS 0.7548,Linux,7.55
80,Web/HTTP,Vulnerable component matching CVE-2017-14033 EPSS 0.0773,Linux,0.77
80,Web/HTTP,Vulnerable component matching CVE-2023-20128 EPSS 0.3039,Linux,3.04
80,Web/HTTP,Vulnerable component matching CVE-2009-1088 EPSS 0.1197,Linux,1.2
80,Web/HTTP,Vulnerable component matching CVE-2011-2766 EPSS 0.0724,Linux,0.72
80,Web/HTTP,Vulnerable component matching CVE-2000-1200 EPSS 0.4810,Linux,4.81
80,Web/HTTP,Vulnerable component matching CVE-2024-20328 EPSS 0.8484,Linux,8.48
80,Web/HTTP,Vulnerable component matching CVE-2015-0813 EPSS 0.0526,Linux,0.53
80,Web/HTTP,Vulnerable component matching CVE-2012-5687 EPSS 0.6872,Linux,6.87
80,Web/HTTP,Vulnerable component matching CVE-2015-5568 EPSS 0.1987,Linux,1.99
80,Web/HTTP,Vulnerable component matching CVE-2006-3102 EPSS 0.0845,Linux,0.85
80,Web/HTTP,Vulnerable component matching CVE-2014-6333 EPSS 0.1785,Linux,1.79
80,Web/HTTP,Vulnerable component matching CVE-2010-1098 EPSS 0.1505,Linux,1.5
80,Web/HTTP,Vulnerable component matching CVE-2021-35556 EPSS 0.0846,Linux,0.85
80,Web/HTTP,Vulnerable component matching CVE-2001-0667 EPSS 0.1468,Linux,1.47
80,Web/HTTP,Vulnerable component matching CVE-2007-5620 EPSS 0.0627,Linux,0.63
80,Web/HTTP,Vulnerable component matching CVE-2014-8687 EPSS 0.4381,Linux,4.38
80,Web/HTTP,Vulnerable component matching CVE-2014-1908 EPSS 0.0679,Linux,0.68
80,Web/HTTP,Vulnerable component matching CVE-2021-4039 EPSS 0.7105,Linux,7.1
80,Web/HTTP,Vulnerable component matching CVE-2009-1978 EPSS 0.6469,Linux,6.47
80,Web/HTTP,Vulnerable component matching CVE-2021-21056 EPSS 0.2122,Linux,2.12
80,Web/HTTP,Vulnerable component matching CVE-2013-2748 EPSS 0.1307,Linux,1.31
80,Web/HTTP,Vulnerable component matching CVE-2015-3623 EPSS 0.1576,Linux,1.58
80,Web/HTTP,Vulnerable component matching CVE-2025-0566 EPSS 0.0865,Linux,0.87
80,Web/HTTP,Vulnerable component matching CVE-2001-1247 EPSS 0.0938,Linux,0.94
80,Web/HTTP,Vulnerable component matching CVE-2015-4480 EPSS 0.0571,Linux,0.57
80,Web/HTTP,Vulnerable component matching CVE-2012-4330 EPSS 0.1388,Linux,1.39
80,Web/HTTP,Vulnerable component matching CVE-2024-52765 EPSS 0.1161,Linux,1.16
80,Web/HTTP,Vulnerable component matching CVE-2009-0002 EPSS 0.0792,Linux,0.79
80,Web/HTTP,Vulnerable component matching CVE-2015-1761 EPSS 0.1850,Linux,1.85
80,Web/HTTP,Vulnerable component matching CVE-2007-6236 EPSS 0.1861,Linux,1.86
80,Web/HTTP,Vulnerable component matching CVE-2006-6690 EPSS 0.0617,Linux,0.62
80,Web/HTTP,Vulnerable component matching CVE-2025-55754 EPSS 0.1014,Linux,1.01
80,Web/HTTP,Vulnerable component matching CVE-2011-1525 EPSS 0.1191,Linux,1.19
80,Web/HTTP,Vulnerable component matching CVE-2022-22963 EPSS 0.9994,Linux,9.99
80,Web/HTTP,Vulnerable component matching CVE-2019-11478 EPSS 0.9469,Linux,9.47
80,Web/HTTP,Vulnerable component matching CVE-2009-4013 EPSS 0.0568,Linux,0.57
80,Web/HTTP,Vulnerable component matching CVE-2010-3183 EPSS 0.0645,Linux,0.65
80,Web/HTTP,Vulnerable component matching CVE-2009-2485 EPSS 0.5810,Linux,5.81
80,Web/HTTP,Vulnerable component matching CVE-2009-2990 EPSS 0.6867,Linux,6.87
80,Web/HTTP,Vulnerable component matching CVE-2015-6075 EPSS 0.1944,Linux,1.94
80,Web/HTTP,Vulnerable component matching CVE-2022-28731 EPSS 0.5693,Linux,5.69
80,Web/HTTP,Vulnerable component matching CVE-2006-2372 EPSS 0.9023,Linux,9.02
80,Web/HTTP,Vulnerable component matching CVE-2018-17686 EPSS 0.2440,Linux,2.44
80,Web/HTTP,Vulnerable component matching CVE-2024-38213 EPSS 0.1363,Linux,1.36
80,Web/HTTP,Vulnerable component matching CVE-2021-2394 EPSS 0.7657,Linux,7.66
80,Web/HTTP,Vulnerable component matching CVE-2016-1000109 EPSS 0.0508,Linux,0.51
80,Web/HTTP,Vulnerable component matching CVE-2013-0758 EPSS 0.7336,Linux,7.34
80,Web/HTTP,Vulnerable component matching CVE-2016-0054 EPSS 0.1569,Linux,1.57
80,Web/HTTP,Vulnerable component matching CVE-2026-3064 EPSS 0.1948,Linux,1.95
80,Web/HTTP,Vulnerable component matching CVE-2010-0557 EPSS 0.5107,Linux,5.11
80,Web/HTTP,Vulnerable component matching CVE-2019-18976 EPSS 0.0668,Linux,0.67
80,Web/HTTP,Vulnerable component matching CVE-2021-44655 EPSS 0.0597,Linux,0.6
80,Web/HTTP,Vulnerable component matching CVE-2021-3281 EPSS 0.0761,Linux,0.76
80,Web/HTTP,Vulnerable component matching CVE-2024-4024 EPSS 0.1490,Linux,1.49
80,Web/HTTP,Vulnerable component matching CVE-2024-39784 EPSS 0.0619,Linux,0.62
80,Web/HTTP,Vulnerable component matching CVE-2015-4731 EPSS 0.0577,Linux,0.58
80,Web/HTTP,Vulnerable component matching CVE-2019-7968 EPSS 0.0732,Linux,0.73
80,Web/HTTP,Vulnerable component matching CVE-2022-36094 EPSS 0.6410,Linux,6.41
80,Web/HTTP,Vulnerable component matching CVE-2015-8452 EPSS 0.0669,Linux,0.67
80,Web/HTTP,Vulnerable component matching CVE-2005-3906 EPSS 0.0517,Linux,0.52
80,Web/HTTP,Vulnerable component matching CVE-2000-0991 EPSS 0.0969,Linux,0.97
80,Web/HTTP,Vulnerable component matching CVE-2009-1430 EPSS 0.5509,Linux,5.51
80,Web/HTTP,Vulnerable component matching CVE-2017-8957 EPSS 0.1819,Linux,1.82
80,Web/HTTP,Vulnerable component matching CVE-2023-36019 EPSS 0.1585,Linux,1.58
80,Web/HTTP,Vulnerable component matching CVE-2018-8444 EPSS 0.0586,Linux,0.59
