port,service_name,banner_text,os_fingerprint,vuln_score
8443,Unknown,nginx/1.18.0,FreeBSD 13,3.06
2049,Unknown,,macOS 12,4.54
27017,MongoDB,ismaster,Windows 10,5.2
143,Unknown,* OK [CAPABILITY IMAP4rev1],Unknown,1.04
143,Unknown,* OK [CAPABILITY IMAP4rev1],Cisco IOS,0.0
513,Unknown,,Windows 10,4.67
27017,MongoDB,MongoDB 6.0,Cisco IOS,5.95
3306,MariaDB,MySQL 5.7.38,Windows 10,7.5
111,Unknown,,Cisco IOS,2.08
110,Unknown,+OK POP3 ready,Windows 10,3.01
514,Unknown,,Unknown,2.66
8080,Tomcat,nginx/1.18.0,Windows Server 2019,7.38
443,nginx,nginx/1.18.0,Linux 4.x/5.x,4.62
111,Unknown,,FreeBSD 13,5.08
5900,VNC,RealVNC,Cisco IOS,7.25
139,SMB,Samba,Windows 10,9.36
25,Postfix,Microsoft ESMTP,Linux 4.x/5.x,4.63
27017,MongoDB,MongoDB 6.0,Unknown,5.68
445,SMB,,FreeBSD 13,10.0
1521,Unknown,Oracle TNS Listener,macOS 12,1.7
139,SMB,,Linux 4.x/5.x,9.81
111,Unknown,,macOS 12,4.46
8888,Unknown,,Windows 10,0.0
23,Telnet,,Linux 3.x,9.41
8888,Unknown,,FreeBSD 13,4.16
143,Unknown,Dovecot IMAP,Unknown,2.42
53,Unknown,,Windows 10,2.74
25,Exim,Sendmail 8.15,Linux 3.x,8.33
110,Unknown,+OK Dovecot,macOS 12,2.25
4444,Unknown,,Linux 4.x/5.x,3.71
25,Exim,Microsoft ESMTP,Linux 4.x/5.x,8.06
2049,Unknown,,Linux 3.x,2.61
873,Unknown,,Windows 10,1.06
139,SMB,Samba,Windows Server 2019,9.41
111,Unknown,,Windows 10,0.0
443,Apache,LiteSpeed,Linux 4.x/5.x,7.02
3389,RDP,Microsoft Terminal Services,Windows Server 2019,8.52
21,ProFTPD,Pure-FTPd,FreeBSD 13,7.52
111,Unknown,,FreeBSD 13,0.22
6379,Redis,+OK,macOS 12,8.63
1521,Unknown,Oracle TNS Listener,Unknown,2.51
5432,PostgreSQL,PostgreSQL 14.2,FreeBSD 13,4.17
514,Unknown,,Windows 10,0.0
3389,RDP,Microsoft Terminal Services,Linux 3.x,9.21
21,vsftpd,ProFTPD 1.3.5,macOS 12,6.41
1433,Unknown,,Unknown,2.69
53,Unknown,,macOS 12,1.21
512,Unknown,,Linux 3.x,3.87
8443,Unknown,Apache/2.4.41,Cisco IOS,2.43
445,SMB,Samba,FreeBSD 13,9.86
5432,PostgreSQL,PostgreSQL 14.2,FreeBSD 13,4.02
69,Unknown,,Unknown,0.0
873,Unknown,,Windows 10,0.0
111,Unknown,,Windows 10,1.58
513,Unknown,,macOS 12,3.91
80,nginx,Apache/2.4.41,macOS 12,4.61
514,Unknown,,FreeBSD 13,3.98
8888,Unknown,,FreeBSD 13,1.68
5900,VNC,RFB 003.008,Cisco IOS,10.0
80,nginx,LiteSpeed,Windows Server 2019,5.16
5900,VNC,RFB 003.008,Linux 3.x,7.9
6379,Redis,Redis server v=7.0.4,FreeBSD 13,6.56
1521,Unknown,Oracle TNS Listener,macOS 12,2.16
512,Unknown,,Windows 10,3.99
8888,Unknown,,Windows Server 2019,2.91
5432,PostgreSQL,PostgreSQL 14.2,Cisco IOS,0.66
27017,MongoDB,MongoDB 6.0,FreeBSD 13,8.4
110,Unknown,+OK Dovecot,macOS 12,4.22
2049,Unknown,,macOS 12,4.46
143,Unknown,Dovecot IMAP,FreeBSD 13,5.2
3306,MySQL,MySQL 8.0.28,Cisco IOS,5.83
80,Apache,nginx/1.18.0,macOS 12,10.0
80,Apache,Apache/2.4.41,FreeBSD 13,6.97
873,Unknown,,Linux 4.x/5.x,0.0
1433,Unknown,,FreeBSD 13,3.45
8080,Tomcat,Apache/2.4.41,Linux 4.x/5.x,9.24
8080,nginx,Apache/2.4.41,Linux 3.x,3.02
1521,Unknown,Oracle TNS Listener,Linux 4.x/5.x,2.46
22,OpenSSH,OpenSSH_8.2p1,Cisco IOS,7.43
3389,RDP,Microsoft Terminal Services,Windows Server 2019,7.65
143,Unknown,* OK [CAPABILITY IMAP4rev1],Unknown,2.52
8443,Unknown,Apache/2.4.41,Cisco IOS,4.56
23,Telnet,,Linux 4.x/5.x,8.86
873,Unknown,,FreeBSD 13,2.98
445,SMB,Windows SMB,Linux 4.x/5.x,8.03
3389,RDP,Microsoft Terminal Services,Windows 10,8.1
80,nginx,,FreeBSD 13,5.93
22,Dropbear,SSH-2.0-OpenSSH_9.0,Cisco IOS,5.59
4444,Unknown,,macOS 12,3.62
21,vsftpd,Pure-FTPd,FreeBSD 13,4.15
139,SMB,,Linux 3.x,10.0
111,Unknown,,Linux 3.x,4.23
8888,Unknown,,FreeBSD 13,0.0
69,Unknown,,Windows 10,4.68
53,Unknown,,macOS 12,3.13
27017,MongoDB,MongoDB 6.0,Cisco IOS,7.44
143,Unknown,* OK [CAPABILITY IMAP4rev1],Windows 10,5.38
8443,Unknown,,Linux 4.x/5.x,2.59
139,SMB,Samba,Windows Server 2019,9.89
2049,Unknown,,Linux 3.x,5.55
3306,MariaDB,MySQL 8.0.28,Unknown,6.09
1521,Unknown,Oracle TNS Listener,Linux 3.x,3.89
514,Unknown,,Cisco IOS,4.39
2049,Unknown,,Linux 3.x,3.92
8888,Unknown,,Unknown,4.78
25,Postfix,Sendmail 8.15,Windows Server 2019,3.25
6379,Redis,Redis server v=7.0.4,Cisco IOS,7.04
2049,Unknown,,Windows Server 2019,0.48
5900,VNC,RFB 003.008,Windows Server 2019,10.0
23,Telnet,,macOS 12,8.66
8080,Apache,Apache/2.4.41,Unknown,9.14
514,Unknown,,FreeBSD 13,3.94
139,SMB,,FreeBSD 13,8.12
513,Unknown,,Linux 4.x/5.x,0.46
1521,Unknown,Oracle TNS Listener,Cisco IOS,2.92
80,Apache,Microsoft-IIS/10.0,Cisco IOS,6.05
513,Unknown,,Cisco IOS,3.79
443,Apache,nginx/1.18.0,Windows 10,2.1
5900,VNC,RealVNC,Linux 3.x,7.22
513,Unknown,,Cisco IOS,1.25
22,Dropbear,Dropbear SSH,Linux 3.x,5.91
512,Unknown,,Linux 3.x,3.82
8888,Unknown,,Linux 3.x,1.98
445,SMB,,FreeBSD 13,10.0
139,SMB,,Windows Server 2019,8.56
443,LiteSpeed,LiteSpeed,Windows 10,4.34
5432,PostgreSQL,PostgreSQL 14.2,FreeBSD 13,4.32
21,vsftpd,ProFTPD 1.3.5,Linux 3.x,6.36
8443,Unknown,nginx/1.18.0,Unknown,3.02
8443,Unknown,,Linux 3.x,5.84
111,Unknown,,Linux 4.x/5.x,2.2
2049,Unknown,,Linux 4.x/5.x,1.04
514,Unknown,,Windows 10,6.19
1433,Unknown,Microsoft SQL Server 2019,Windows 10,2.37
8888,Unknown,,FreeBSD 13,4.19
873,Unknown,,Unknown,4.54
5432,PostgreSQL,PostgreSQL 14.2,Unknown,6.5
443,Apache,,Cisco IOS,5.91
1521,Unknown,Oracle TNS Listener,Unknown,4.06
1521,Unknown,Oracle TNS Listener,Linux 3.x,1.43
111,Unknown,,Windows Server 2019,2.04
3389,RDP,,Linux 3.x,7.36
2049,Unknown,,Linux 3.x,4.69
445,SMB,,Windows 10,9.92
443,LiteSpeed,LiteSpeed,Linux 3.x,5.05
3306,MariaDB,MySQL 5.7.38,Windows 10,4.84
8443,Unknown,,Cisco IOS,1.7
111,Unknown,,FreeBSD 13,1.6
4444,Unknown,,Windows Server 2019,3.71
8080,Apache,Apache/2.4.41,Windows 10,3.34
445,SMB,,Linux 4.x/5.x,8.6
8080,Apache,Apache/2.4.41,Unknown,3.82
53,Unknown,,macOS 12,4.01
514,Unknown,,Linux 4.x/5.x,1.02
8080,nginx,Apache/2.4.41,FreeBSD 13,9.02
6379,Redis,Redis server v=7.0.4,Windows 10,9.57
6379,Redis,Redis server v=7.0.4,Linux 4.x/5.x,7.87
23,Telnet,,Windows 10,9.71
1433,Unknown,,Windows Server 2019,3.94
69,Unknown,,Cisco IOS,1.08
5432,PostgreSQL,PostgreSQL 14.2,Linux 4.x/5.x,5.49
69,Unknown,,Linux 3.x,2.81
6379,Redis,+OK,Windows Server 2019,6.85
513,Unknown,,Linux 3.x,4.08
8443,Unknown,nginx/1.18.0,FreeBSD 13,0.75
1521,Unknown,Oracle TNS Listener,Windows 10,4.31
6379,Redis,Redis server v=7.0.4,FreeBSD 13,8.51
443,nginx,nginx/1.18.0,Linux 4.x/5.x,4.33
4444,Unknown,,Windows 10,4.91
4444,Unknown,,Linux 4.x/5.x,4.41
143,Unknown,* OK [CAPABILITY IMAP4rev1],Windows Server 2019,2.36
513,Unknown,,Linux 4.x/5.x,4.08
8443,Unknown,Apache/2.4.41,Linux 4.x/5.x,0.34
80,nginx,,Windows Server 2019,6.38
139,SMB,Samba,Unknown,7.54
111,Unknown,,Linux 3.x,3.26
22,Dropbear,OpenSSH_7.4p1,Windows 10,5.03
8888,Unknown,,Windows 10,3.68
5900,VNC,RFB 003.008,macOS 12,9.83
873,Unknown,,FreeBSD 13,1.41
53,Unknown,,FreeBSD 13,3.82
513,Unknown,,Windows 10,0.0
53,Unknown,,Unknown,1.98
6379,Redis,+OK,Windows Server 2019,7.55
3306,MySQL,MySQL 5.7.38,Cisco IOS,8.32
3389,RDP,,FreeBSD 13,8.46
21,vsftpd,FileZilla FTP,Linux 4.x/5.x,6.37
2049,Unknown,,Windows 10,1.19
21,vsftpd,Pure-FTPd,macOS 12,4.5
25,Postfix,Sendmail 8.15,Linux 4.x/5.x,3.5
69,Unknown,,Linux 3.x,1.01
3389,RDP,Microsoft Terminal Services,Unknown,7.11
110,Unknown,Dovecot ready,Cisco IOS,1.77
1433,Unknown,,Unknown,7.09
21,vsftpd,Pure-FTPd,Windows Server 2019,4.91
2049,Unknown,,FreeBSD 13,0.29
8080,nginx,Jetty,Linux 3.x,4.56
445,SMB,Samba,Cisco IOS,10.0
2049,Unknown,,Unknown,1.6
139,SMB,,Windows Server 2019,10.0
3306,MySQL,MySQL 5.7.38,Windows 10,7.35
1433,Unknown,,Windows Server 2019,2.61
111,Unknown,,macOS 12,1.69
139,SMB,,macOS 12,8.05
4444,Unknown,,Windows 10,3.38
513,Unknown,,Linux 3.x,3.83
111,Unknown,,FreeBSD 13,5.68
2049,Unknown,,Windows 10,3.71
443,LiteSpeed,LiteSpeed,Linux 4.x/5.x,3.97
6379,Redis,+OK,Cisco IOS,10.0
2049,Unknown,,FreeBSD 13,4.64
23,Telnet,,Cisco IOS,9.16
1521,Unknown,Oracle TNS Listener,Linux 4.x/5.x,2.83
5432,PostgreSQL,PostgreSQL 14.2,Linux 3.x,4.79
513,Unknown,,Cisco IOS,3.61
512,Unknown,,Linux 3.x,0.98
8080,Tomcat,Apache/2.4.41,Linux 4.x/5.x,7.35
445,SMB,,macOS 12,8.32
21,ProFTPD,Pure-FTPd,Windows Server 2019,8.58
8443,Unknown,nginx/1.18.0,FreeBSD 13,0.4
8888,Unknown,,Cisco IOS,1.22
2049,Unknown,,Windows 10,7.2
5432,PostgreSQL,PostgreSQL 14.2,Linux 3.x,3.49
53,Unknown,,macOS 12,5.23
5900,VNC,RealVNC,macOS 12,7.31
139,SMB,Samba,Linux 4.x/5.x,7.8
873,Unknown,,Windows 10,0.84
53,Unknown,,macOS 12,1.41
1433,Unknown,,Linux 4.x/5.x,7.29
513,Unknown,,Cisco IOS,2.54
2049,Unknown,,Windows 10,3.36
445,SMB,Samba,Unknown,9.68
139,SMB,Samba,FreeBSD 13,9.5
445,SMB,Windows SMB,Cisco IOS,9.86
443,Apache,Apache/2.4.41,Cisco IOS,5.45
3306,MySQL,MySQL 5.7.38,Linux 3.x,3.37
8443,Unknown,,Linux 3.x,1.11
69,Unknown,,Unknown,0.0
22,Dropbear,SSH-2.0-OpenSSH_9.0,FreeBSD 13,3.22
25,Exim,Postfix ESMTP,macOS 12,2.41
8080,Tomcat,Jetty,Linux 4.x/5.x,8.45
2049,Unknown,,Windows Server 2019,4.14
445,SMB,Samba,Linux 4.x/5.x,8.02
873,Unknown,,Unknown,0.25
873,Unknown,,Cisco IOS,6.06
21,vsftpd,ProFTPD 1.3.5,Linux 3.x,6.45
53,Unknown,,Windows Server 2019,2.49
69,Unknown,,Windows Server 2019,1.65
22,Dropbear,OpenSSH_7.4p1,FreeBSD 13,4.06
445,SMB,Samba,Cisco IOS,7.56
53,Unknown,,macOS 12,3.59
8080,nginx,Tomcat/9.0,Windows 10,3.34
3306,MySQL,MySQL 5.7.38,Unknown,1.2
8080,Apache,Tomcat/9.0,Linux 4.x/5.x,4.87
53,Unknown,,Linux 4.x/5.x,0.97
6379,Redis,Redis server v=7.0.4,Linux 3.x,10.0
80,LiteSpeed,Microsoft-IIS/10.0,Linux 3.x,7.01
2049,Unknown,,macOS 12,0.77
110,Unknown,+OK POP3 ready,FreeBSD 13,2.8
4444,Unknown,,Windows Server 2019,1.69
80,nginx,LiteSpeed,Windows 10,8.81
80,IIS,,Windows Server 2019,2.36
3306,MariaDB,MariaDB 10.6,FreeBSD 13,6.7
512,Unknown,,FreeBSD 13,5.56
27017,MongoDB,MongoDB 6.0,Linux 3.x,6.52
512,Unknown,,Linux 4.x/5.x,3.05
139,SMB,,FreeBSD 13,10.0
4444,Unknown,,Windows 10,0.79
23,Telnet,,Unknown,9.82
3306,MariaDB,MariaDB 10.6,Cisco IOS,3.68
21,ProFTPD,FileZilla FTP,Windows Server 2019,6.59
445,SMB,Samba,Linux 3.x,9.85
512,Unknown,,Cisco IOS,1.07
3389,RDP,Microsoft Terminal Services,FreeBSD 13,8.77
110,Unknown,+OK POP3 ready,Windows Server 2019,0.64
5900,VNC,RealVNC,Unknown,7.92
110,Unknown,+OK POP3 ready,macOS 12,0.0
22,OpenSSH,OpenSSH_8.2p1,Unknown,7.59
53,Unknown,,Windows 10,4.63
1433,Unknown,Microsoft SQL Server 2019,Windows Server 2019,1.8
443,Apache,nginx/1.18.0,FreeBSD 13,2.77
1521,Unknown,Oracle TNS Listener,Linux 3.x,2.59
22,OpenSSH,OpenSSH_8.2p1,FreeBSD 13,4.28
5432,PostgreSQL,PostgreSQL 14.2,macOS 12,3.35
110,Unknown,+OK POP3 ready,Unknown,5.1
1521,Unknown,Oracle TNS Listener,Windows Server 2019,5.43
23,Telnet,,Linux 3.x,9.71
23,Telnet,,Windows Server 2019,10.0
513,Unknown,,Windows 10,0.0
4444,Unknown,,Cisco IOS,2.39
21,vsftpd,ProFTPD 1.3.5,macOS 12,4.47
25,Postfix,Sendmail 8.15,macOS 12,5.51
1433,Unknown,,Cisco IOS,2.36
445,SMB,,Linux 3.x,9.56
80,IIS,Apache/2.4.41,Linux 4.x/5.x,5.04
5432,PostgreSQL,PostgreSQL 14.2,Windows 10,3.19
4444,Unknown,,Linux 3.x,4.6
2049,Unknown,,Linux 4.x/5.x,3.0
23,Telnet,,FreeBSD 13,9.65
8080,Tomcat,Apache/2.4.41,Unknown,4.52
111,Unknown,,Linux 4.x/5.x,4.36
2049,Unknown,,Linux 3.x,0.85
513,Unknown,,Unknown,6.43
23,Telnet,,Unknown,9.37
110,Unknown,+OK Dovecot,Linux 4.x/5.x,2.17
512,Unknown,,Cisco IOS,4.78
2049,Unknown,,macOS 12,2.9
873,Unknown,,FreeBSD 13,4.43
445,SMB,,Linux 4.x/5.x,8.7
514,Unknown,,Linux 3.x,4.43
21,ProFTPD,Pure-FTPd,Linux 3.x,8.41
873,Unknown,,Linux 3.x,4.73
8443,Unknown,,Cisco IOS,5.3
139,SMB,,FreeBSD 13,7.42
873,Unknown,,Linux 4.x/5.x,3.72
8443,Unknown,Apache/2.4.41,Linux 4.x/5.x,6.66
139,SMB,,macOS 12,9.62
139,SMB,Samba,Linux 4.x/5.x,10.0
139,SMB,,Unknown,8.07
8888,Unknown,,Cisco IOS,3.52
6379,Redis,+OK,Cisco IOS,8.73
8443,Unknown,Apache/2.4.41,Cisco IOS,1.95
2049,Unknown,,Cisco IOS,0.53
111,Unknown,,macOS 12,7.34
6379,Redis,Redis server v=7.0.4,Linux 4.x/5.x,9.68
6379,Redis,Redis server v=7.0.4,Unknown,8.84
4444,Unknown,,Linux 4.x/5.x,3.1
3389,RDP,Microsoft Terminal Services,FreeBSD 13,8.71
69,Unknown,,macOS 12,4.26
23,Telnet,,Unknown,10.0
143,Unknown,Dovecot IMAP,Unknown,1.59
25,Exim,Microsoft ESMTP,Linux 4.x/5.x,8.16
110,Unknown,Dovecot ready,Linux 4.x/5.x,2.26
3389,RDP,Microsoft Terminal Services,Linux 3.x,6.91
3306,MySQL,MySQL 8.0.28,Cisco IOS,4.4
1433,Unknown,,Linux 3.x,3.43
6379,Redis,Redis server v=7.0.4,Unknown,7.55
445,SMB,,FreeBSD 13,9.03
143,Unknown,* OK [CAPABILITY IMAP4rev1],macOS 12,4.45
23,Telnet,,macOS 12,10.0
1521,Unknown,Oracle TNS Listener,Windows 10,8.31
4444,Unknown,,Cisco IOS,4.54
1433,Unknown,,FreeBSD 13,1.77
4444,Unknown,,FreeBSD 13,5.21
6379,Redis,+OK,FreeBSD 13,7.52
5900,VNC,RFB 003.008,Linux 3.x,6.45
3389,RDP,Microsoft Terminal Services,FreeBSD 13,9.43
6379,Redis,Redis server v=7.0.4,Cisco IOS,10.0
110,Unknown,+OK Dovecot,Unknown,1.79
8888,Unknown,,Linux 3.x,3.63
512,Unknown,,FreeBSD 13,3.91
23,Telnet,,Linux 4.x/5.x,9.03
25,Exim,Exim 4.95,Unknown,5.85
110,Unknown,Dovecot ready,Unknown,0.19
23,Telnet,,Linux 4.x/5.x,10.0
111,Unknown,,Unknown,2.07
25,Postfix,Microsoft ESMTP,macOS 12,3.74
69,Unknown,,Linux 3.x,3.64
5432,PostgreSQL,PostgreSQL 14.2,Windows 10,5.56
23,Telnet,,Cisco IOS,8.92
25,Exim,Microsoft ESMTP,Windows 10,5.17
1433,Unknown,Microsoft SQL Server 2019,macOS 12,5.95
25,Exim,Postfix ESMTP,macOS 12,8.77
25,Postfix,Sendmail 8.15,macOS 12,3.21
3306,MariaDB,MariaDB 10.6,Unknown,5.34
1521,Unknown,Oracle TNS Listener,Windows 10,1.0
1433,Unknown,Microsoft SQL Server 2019,Linux 3.x,4.28
1521,Unknown,Oracle TNS Listener,macOS 12,5.05
21,ProFTPD,Pure-FTPd,Unknown,9.3
22,Dropbear,OpenSSH_7.4p1,macOS 12,4.25
443,nginx,nginx/1.18.0,macOS 12,6.18
8888,Unknown,,Windows Server 2019,1.52
139,SMB,Samba,Cisco IOS,8.56
873,Unknown,,Cisco IOS,3.01
3389,RDP,Microsoft Terminal Services,Windows 10,8.08
53,Unknown,,Cisco IOS,3.0
143,Unknown,Dovecot IMAP,Unknown,0.0
22,Dropbear,SSH-2.0-OpenSSH_9.0,Windows 10,5.32
25,Postfix,Microsoft ESMTP,Windows 10,3.21
512,Unknown,,Linux 3.x,0.0
27017,MongoDB,MongoDB 6.0,Windows Server 2019,6.21
513,Unknown,,FreeBSD 13,2.57
8080,nginx,Jetty,macOS 12,9.13
53,Unknown,,Cisco IOS,2.02
21,ProFTPD,FileZilla FTP,Linux 3.x,8.75
3389,RDP,Microsoft Terminal Services,Linux 3.x,8.98
4444,Unknown,,Linux 3.x,0.0
4444,Unknown,,Linux 4.x/5.x,2.79
8080,Tomcat,Jetty,Windows Server 2019,6.47
23,Telnet,,Windows Server 2019,9.54
139,SMB,Samba,macOS 12,9.42
873,Unknown,,macOS 12,4.7
8888,Unknown,,Unknown,1.29
22,Dropbear,OpenSSH_8.2p1,Windows 10,4.72
3306,MySQL,MySQL 8.0.28,FreeBSD 13,4.19
8443,Unknown,nginx/1.18.0,macOS 12,1.18
69,Unknown,,FreeBSD 13,6.51
6379,Redis,+OK,Linux 3.x,5.28
5432,PostgreSQL,PostgreSQL 14.2,Windows 10,3.38
27017,MongoDB,MongoDB 6.0,Cisco IOS,7.9
3389,RDP,Microsoft Terminal Services,Windows 10,7.6
25,Exim,Microsoft ESMTP,Cisco IOS,8.23
2049,Unknown,,Linux 4.x/5.x,0.31
143,Unknown,Dovecot IMAP,Linux 4.x/5.x,0.0
512,Unknown,,Linux 3.x,1.25
5432,PostgreSQL,PostgreSQL 14.2,Linux 4.x/5.x,4.18
1521,Unknown,Oracle TNS Listener,macOS 12,2.66
80,LiteSpeed,,Linux 4.x/5.x,5.45
21,vsftpd,FileZilla FTP,Windows Server 2019,2.86
69,Unknown,,Linux 3.x,1.85
5432,PostgreSQL,PostgreSQL 14.2,Linux 3.x,3.91
4444,Unknown,,Windows 10,1.06
5900,VNC,RFB 003.008,macOS 12,7.71
443,LiteSpeed,nginx/1.18.0,Unknown,4.08
6379,Redis,Redis server v=7.0.4,Cisco IOS,8.73
8888,Unknown,,macOS 12,3.58
6379,Redis,Redis server v=7.0.4,Cisco IOS,5.22
1521,Unknown,Oracle TNS Listener,macOS 12,5.95
22,Dropbear,Dropbear SSH,Windows 10,0.74
512,Unknown,,Linux 4.x/5.x,0.0
111,Unknown,,macOS 12,2.85
80,nginx,Apache/2.4.41,Windows 10,6.03
3389,RDP,,Linux 3.x,8.08
23,Telnet,,Linux 3.x,9.23
27017,MongoDB,ismaster,FreeBSD 13,7.35
111,Unknown,,FreeBSD 13,4.05
8443,Unknown,,FreeBSD 13,0.71
873,Unknown,,Unknown,0.77
80,IIS,Apache/2.4.41,Cisco IOS,4.27
514,Unknown,,Windows 10,5.64
21,vsftpd,FileZilla FTP,Cisco IOS,5.56
80,IIS,,Linux 4.x/5.x,7.14
512,Unknown,,macOS 12,6.18
143,Unknown,* OK [CAPABILITY IMAP4rev1],Windows Server 2019,4.57
3306,MySQL,MySQL 8.0.28,Linux 4.x/5.x,5.78
8888,Unknown,,Windows 10,6.12
25,Exim,Postfix ESMTP,macOS 12,6.54
23,Telnet,,Windows Server 2019,9.37
25,Exim,Exim 4.95,Cisco IOS,9.73
8888,Unknown,,Cisco IOS,0.0
8080,Apache,Tomcat/9.0,Windows 10,4.91
25,Postfix,Postfix ESMTP,Windows Server 2019,5.45
53,Unknown,,Windows Server 2019,3.21
513,Unknown,,Windows Server 2019,4.03
5432,PostgreSQL,PostgreSQL 14.2,Windows Server 2019,1.7
110,Unknown,+OK POP3 ready,FreeBSD 13,1.32
8443,Unknown,nginx/1.18.0,Linux 3.x,4.3
3306,MySQL,MariaDB 10.6,Linux 4.x/5.x,3.88
1433,Unknown,,Windows 10,4.65
443,nginx,nginx/1.18.0,FreeBSD 13,6.02
110,Unknown,Dovecot ready,Linux 3.x,0.66
23,Telnet,,Windows Server 2019,9.67
139,SMB,,Unknown,9.75
80,Apache,LiteSpeed,Linux 4.x/5.x,7.22
53,Unknown,,Linux 3.x,4.07
445,SMB,Samba,Cisco IOS,7.27
69,Unknown,,Cisco IOS,7.51
110,Unknown,+OK Dovecot,Windows Server 2019,8.64
8080,nginx,Jetty,macOS 12,8.07
8443,Unknown,Apache/2.4.41,Cisco IOS,3.23
8888,Unknown,,Linux 4.x/5.x,2.19
3306,MySQL,MariaDB 10.6,Windows Server 2019,4.81
512,Unknown,,Unknown,4.57
22,OpenSSH,SSH-2.0-OpenSSH_9.0,Cisco IOS,7.14
873,Unknown,,FreeBSD 13,1.7
139,SMB,,macOS 12,8.98
53,Unknown,,macOS 12,5.51
8443,Unknown,Apache/2.4.41,Windows Server 2019,2.79
8443,Unknown,nginx/1.18.0,Cisco IOS,3.22
8080,Tomcat,Apache/2.4.41,macOS 12,9.75
8888,Unknown,,Linux 4.x/5.x,5.43
110,Unknown,+OK POP3 ready,macOS 12,4.61
27017,MongoDB,MongoDB 6.0,Unknown,5.58
3389,RDP,,FreeBSD 13,6.91
2049,Unknown,,Windows 10,1.53
512,Unknown,,Windows Server 2019,1.96
3306,MySQL,MySQL 8.0.28,Linux 3.x,5.89
5432,PostgreSQL,PostgreSQL 14.2,Linux 3.x,3.89
80,nginx,LiteSpeed,Windows Server 2019,5.21
5900,VNC,RFB 003.008,Unknown,7.11
23,Telnet,,Unknown,9.06
445,SMB,,Linux 4.x/5.x,8.54
139,SMB,Samba,Linux 3.x,10.0
22,Dropbear,Dropbear SSH,Windows 10,5.05
5900,VNC,RealVNC,Windows Server 2019,7.53
23,Telnet,,Linux 4.x/5.x,8.75
53,Unknown,,FreeBSD 13,1.02
53,Unknown,,macOS 12,2.92
53,Unknown,,Windows Server 2019,5.72
443,Apache,,FreeBSD 13,6.96
21,vsftpd,FileZilla FTP,macOS 12,5.32
23,Telnet,,Linux 4.x/5.x,10.0
6379,Redis,+OK,Linux 4.x/5.x,6.54
5432,PostgreSQL,PostgreSQL 14.2,Cisco IOS,5.69
514,Unknown,,Unknown,2.23
512,Unknown,,Linux 3.x,5.32
23,Telnet,,Unknown,10.0
69,Unknown,,macOS 12,1.19
1521,Unknown,Oracle TNS Listener,Windows Server 2019,3.0
21,ProFTPD,Pure-FTPd,Windows 10,9.45
8443,Unknown,Apache/2.4.41,FreeBSD 13,2.43
69,Unknown,,Linux 4.x/5.x,2.48
873,Unknown,,Windows Server 2019,2.2
21,vsftpd,Pure-FTPd,macOS 12,2.21
25,Postfix,Postfix ESMTP,Windows Server 2019,5.77
27017,MongoDB,MongoDB 6.0,Linux 4.x/5.x,5.68
4444,Unknown,,Windows 10,0.0
873,Unknown,,Cisco IOS,5.09
27017,MongoDB,MongoDB 6.0,Windows Server 2019,8.37
8080,nginx,nginx/1.18.0,FreeBSD 13,3.13
25,Postfix,Exim 4.95,Windows 10,5.8
514,Unknown,,Unknown,4.33
21,vsftpd,vsftpd 3.0.3,Unknown,5.0
25,Postfix,Microsoft ESMTP,Unknown,4.08
25,Exim,Sendmail 8.15,FreeBSD 13,7.82
21,vsftpd,FileZilla FTP,Linux 3.x,5.31
23,Telnet,,Cisco IOS,9.11
22,OpenSSH,OpenSSH_7.4p1,macOS 12,7.24
513,Unknown,,Unknown,4.11
512,Unknown,,FreeBSD 13,2.73
1433,Unknown,Microsoft SQL Server 2019,macOS 12,6.49
8888,Unknown,,macOS 12,2.4
445,SMB,Samba,Windows 10,10.0
513,Unknown,,Unknown,3.59
873,Unknown,,FreeBSD 13,4.52
514,Unknown,,macOS 12,2.27
5900,VNC,RealVNC,Cisco IOS,4.7
1433,Unknown,Microsoft SQL Server 2019,Linux 4.x/5.x,3.96
111,Unknown,,Cisco IOS,0.62
3306,MariaDB,MariaDB 10.6,Windows Server 2019,5.08
6379,Redis,Redis server v=7.0.4,Unknown,8.11
25,Postfix,Postfix ESMTP,Unknown,3.73
143,Unknown,Dovecot IMAP,macOS 12,2.94
110,Unknown,+OK Dovecot,FreeBSD 13,3.4
25,Exim,Exim 4.95,macOS 12,5.79
110,Unknown,+OK Dovecot,Linux 4.x/5.x,3.55
25,Postfix,Postfix ESMTP,Cisco IOS,3.75
23,Telnet,,Cisco IOS,8.97
3389,RDP,Microsoft Terminal Services,Unknown,5.5
8888,Unknown,,Linux 3.x,0.0
21,ProFTPD,vsftpd 3.0.3,Windows 10,8.53
22,OpenSSH,OpenSSH_7.4p1,Cisco IOS,5.08
8443,Unknown,Apache/2.4.41,Linux 3.x,4.04
143,Unknown,* OK [CAPABILITY IMAP4rev1],Windows 10,6.43
8888,Unknown,,Linux 4.x/5.x,5.71
8080,Tomcat,nginx/1.18.0,Cisco IOS,8.99
1521,Unknown,Oracle TNS Listener,Windows 10,5.37
512,Unknown,,Windows 10,3.36
8443,Unknown,Apache/2.4.41,Cisco IOS,3.33
6379,Redis,Redis server v=7.0.4,Cisco IOS,10.0
143,Unknown,* OK [CAPABILITY IMAP4rev1],FreeBSD 13,3.43
3389,RDP,,Linux 4.x/5.x,8.86
23,Telnet,,Unknown,10.0
